Timestamp,Value
12.11.2024 14:22,83
12.11.2024 14:22,163406323
12.11.2024 14:22,163508978
12.11.2024 14:22,163098295
12.11.2024 14:22,162583712
12.11.2024 14:22,162273945
12.11.2024 14:22,162243853
12.11.2024 14:22,162504668
12.11.2024 14:22,162095328
12.11.2024 14:22,162517417
12.11.2024 14:22,163169754
12.11.2024 14:22,163581944
12.11.2024 14:22,163564339
12.11.2024 14:22,163245820
12.11.2024 14:22,163235167
12.11.2024 14:22,163121096
12.11.2024 14:22,163156305
12.11.2024 14:22,163079416
12.11.2024 14:22,163307314
12.11.2024 14:22,163347491
12.11.2024 14:22,163347181
12.11.2024 14:22,163186106
12.11.2024 14:22,162778199
12.11.2024 14:22,162797471
12.11.2024 14:22,163150130
12.11.2024 14:22,163436522
12.11.2024 14:22,163518900
12.11.2024 14:22,163480864
12.11.2024 14:22,163373146
12.11.2024 14:22,163004671
12.11.2024 14:22,162147545
12.11.2024 14:22,161552308
12.11.2024 14:22,161776668
12.11.2024 14:22,162156756
12.11.2024 14:22,162512721
12.11.2024 14:22,163057448
12.11.2024 14:22,163463009
12.11.2024 14:22,163737787
12.11.2024 14:22,163420065
12.11.2024 14:22,163339459
12.11.2024 14:22,163288963
12.11.2024 14:22,162832708
12.11.2024 14:22,162437411
12.11.2024 14:22,162181875
12.11.2024 14:22,162436153
12.11.2024 14:22,162340436
12.11.2024 14:22,162184624
12.11.2024 14:22,162834381
12.11.2024 14:22,163397328
12.11.2024 14:22,163673039
12.11.2024 14:22,163377055
12.11.2024 14:22,163213375
12.11.2024 14:22,163185889
12.11.2024 14:22,163198212
12.11.2024 14:22,163089597
12.11.2024 14:22,163110983
12.11.2024 14:22,163323451
12.11.2024 14:22,163327522
12.11.2024 14:22,163314167
12.11.2024 14:22,162870294
12.11.2024 14:22,162703578
12.11.2024 14:22,163066168
12.11.2024 14:22,163319991
12.11.2024 14:22,163543086
12.11.2024 14:22,163528205
12.11.2024 14:22,163492714
12.11.2024 14:22,163181673
12.11.2024 14:22,162469164
12.11.2024 14:22,161756166
12.11.2024 14:22,161701366
12.11.2024 14:22,162067644
12.11.2024 14:22,162381268
12.11.2024 14:22,162928099
12.11.2024 14:22,163404493
12.11.2024 14:22,163677964
12.11.2024 14:22,163505002
12.11.2024 14:22,163323481
12.11.2024 14:22,163366150
12.11.2024 14:22,162915254
12.11.2024 14:22,162474982
12.11.2024 14:22,162202922
12.11.2024 14:22,162346019
12.11.2024 14:22,162406811
12.11.2024 14:22,162097347
12.11.2024 14:22,162669217
12.11.2024 14:22,163271800
12.11.2024 14:22,163569090
12.11.2024 14:22,163397564
12.11.2024 14:22,163170293
12.11.2024 14:22,163180062
12.11.2024 14:22,163251120
12.11.2024 14:22,163114799
12.11.2024 14:22,163099740
12.11.2024 14:22,163345172
12.11.2024 14:22,163358711
12.11.2024 14:22,163348227
12.11.2024 14:22,162919552
12.11.2024 14:22,162731066
12.11.2024 14:22,163026789
12.11.2024 14:22,163269316
