Timestamp,Value,,,,
04.11.2024 14:31,1958,685,,1958,"1958,"
04.11.2024 14:31,1958,686,,1958,"1958,"
04.11.2024 14:31,1961,687,,1961,"1961,"
04.11.2024 14:31,1965,688,,1965,"1965,"
04.11.2024 14:31,1966,689,,1966,"1966,"
04.11.2024 14:31,1967,690,,1967,"1967,"
04.11.2024 14:31,1965,691,,1965,"1965,"
04.11.2024 14:31,1966,692,,1966,"1966,"
04.11.2024 14:31,1964,693,,1964,"1964,"
04.11.2024 14:31,1962,694,,1962,"1962,"
04.11.2024 14:31,1966,695,,1966,"1966,"
04.11.2024 14:31,1964,696,,1964,"1964,"
04.11.2024 14:31,1967,697,,1967,"1967,"
04.11.2024 14:31,1960,698,,1960,"1960,"
04.11.2024 14:31,1933,699,,1933,"1933,"
04.11.2024 14:31,1933,700,,1933,"1933,"
04.11.2024 14:31,1934,701,,1934,"1934,"
04.11.2024 14:31,1935,702,,1935,"1935,"
04.11.2024 14:31,1935,703,,1935,"1935,"
04.11.2024 14:31,1939,704,,1939,"1939,"
04.11.2024 14:31,1962,705,,1962,"1962,"
04.11.2024 14:31,1959,706,,1959,"1959,"
04.11.2024 14:31,1962,707,,1962,"1962,"
04.11.2024 14:31,1967,708,,1967,"1967,"
04.11.2024 14:31,1964,709,,1964,"1964,"
04.11.2024 14:31,1963,710,,1963,"1963,"
04.11.2024 14:31,1942,711,,1942,"1942,"
04.11.2024 14:31,1940,712,,1940,"1940,"
04.11.2024 14:31,1941,713,,1941,"1941,"
04.11.2024 14:31,1942,714,,1942,"1942,"
04.11.2024 14:31,1974,715,,1974,"1974,"
04.11.2024 14:31,1974,716,,1974,"1974,"
04.11.2024 14:31,1982,717,,1982,"1982,"
04.11.2024 14:31,1984,718,,1984,"1984,"
04.11.2024 14:31,1986,719,,1986,"1986,"
04.11.2024 14:31,1986,720,,1986,"1986,"
04.11.2024 14:31,1985,721,,1985,"1985,"
04.11.2024 14:31,1983,722,,1983,"1983,"
04.11.2024 14:31,1981,723,,1981,"1981,"
04.11.2024 14:31,1981,724,,1981,"1981,"
04.11.2024 14:31,1982,725,,1982,"1982,"
04.11.2024 14:31,1984,726,,1984,"1984,"
04.11.2024 14:31,1950,727,,1950,"1950,"
04.11.2024 14:31,1943,728,,1943,"1943,"
04.11.2024 14:31,1946,729,,1946,"1946,"
04.11.2024 14:31,1943,730,,1943,"1943,"
04.11.2024 14:31,1950,731,,1950,"1950,"
04.11.2024 14:31,1963,732,,1963,"1963,"
04.11.2024 14:31,1962,733,,1962,"1962,"
04.11.2024 14:31,1964,734,,1964,"1964,"
04.11.2024 14:31,1961,735,,1961,"1961,"
04.11.2024 14:31,1961,736,,1961,"1961,"
04.11.2024 14:31,1961,737,,1961,"1961,"
04.11.2024 14:31,1964,738,,1964,"1964,"
04.11.2024 14:31,1962,739,,1962,"1962,"
04.11.2024 14:31,1964,740,,1964,"1964,"
04.11.2024 14:31,1965,741,,1965,"1965,"
04.11.2024 14:31,1930,742,,1930,"1930,"
04.11.2024 14:31,1935,743,,1935,"1935,"
04.11.2024 14:31,1937,744,,1937,"1937,"
04.11.2024 14:31,1935,745,,1935,"1935,"
04.11.2024 14:31,1941,746,,1941,"1941,"
04.11.2024 14:31,1943,747,,1943,"1943,"
04.11.2024 14:31,1943,748,,1943,"1943,"
04.11.2024 14:31,1942,749,,1942,"1942,"
04.11.2024 14:31,1942,750,,1942,"1942,"
04.11.2024 14:31,1942,751,,1942,"1942,"
04.11.2024 14:31,1943,752,,1943,"1943,"
04.11.2024 14:31,1947,753,,1947,"1947,"
04.11.2024 14:31,1948,754,,1948,"1948,"
04.11.2024 14:31,1970,755,,1970,"1970,"
04.11.2024 14:31,1973,756,,1973,"1973,"
04.11.2024 14:32,1980,757,,1980,"1980,"
04.11.2024 14:32,1983,758,,1983,"1983,"
04.11.2024 14:32,1982,759,,1982,"1982,"
04.11.2024 14:32,1980,760,,1980,"1980,"
04.11.2024 14:32,1981,761,,1981,"1981,"
04.11.2024 14:32,1982,762,,1982,"1982,"
04.11.2024 14:32,1982,763,,1982,"1982,"
04.11.2024 14:32,1984,764,,1984,"1984,"
04.11.2024 14:32,1985,765,,1985,"1985,"
04.11.2024 14:32,1986,766,,1986,"1986,"
04.11.2024 14:32,1981,767,,1981,"1981,"
04.11.2024 14:32,1972,768,,1972,"1972,"
04.11.2024 14:32,1967,769,,1967,"1967,"
04.11.2024 14:32,1966,770,,1966,"1966,"
04.11.2024 14:32,1965,771,,1965,"1965,"
04.11.2024 14:32,1963,772,,1963,"1963,"
04.11.2024 14:32,1942,773,,1942,"1942,"
04.11.2024 14:32,1937,774,,1937,"1937,"
04.11.2024 14:32,1938,775,,1938,"1938,"
04.11.2024 14:32,1941,776,,1941,"1941,"
04.11.2024 14:32,1938,777,,1938,"1938,"
04.11.2024 14:32,1937,778,,1937,"1937,"
04.11.2024 14:32,1942,779,,1942,"1942,"
04.11.2024 14:32,1945,780,,1945,"1945,"
04.11.2024 14:32,1953,781,,1953,"1953,"
04.11.2024 14:32,1962,782,,1962,"1962,"
04.11.2024 14:32,1963,783,,1963,"1963,"
04.11.2024 14:32,1966,784,,1966,"1966,"
04.11.2024 14:32,1963,785,,1963,"1963,"
04.11.2024 14:32,1964,786,,1964,"1964,"
04.11.2024 14:32,1965,787,,1965,"1965,"
04.11.2024 14:32,1964,788,,1964,"1964,"
04.11.2024 14:32,1963,789,,1963,"1963,"
04.11.2024 14:32,1960,790,,1960,"1960,"
04.11.2024 14:32,1965,791,,1965,"1965,"
04.11.2024 14:32,1964,792,,1964,"1964,"
04.11.2024 14:32,1965,793,,1965,"1965,"
04.11.2024 14:32,1959,794,,1959,"1959,"
04.11.2024 14:32,1965,795,,1965,"1965,"
04.11.2024 14:32,1965,796,,1965,"1965,"
04.11.2024 14:32,1965,797,,1965,"1965,"
04.11.2024 14:32,1963,798,,1963,"1963,"
04.11.2024 14:32,1939,799,,1939,"1939,"
04.11.2024 14:32,1928,800,,1928,"1928,"
04.11.2024 14:32,1954,801,,1954,"1954,"
04.11.2024 14:32,1961,802,,1961,"1961,"
04.11.2024 14:32,1961,803,,1961,"1961,"
04.11.2024 14:32,1967,804,,1967,"1967,"
04.11.2024 14:32,1942,805,,1942,"1942,"
04.11.2024 14:32,1929,806,,1929,"1929,"
04.11.2024 14:32,1935,807,,1935,"1935,"
04.11.2024 14:32,1940,808,,1940,"1940,"
04.11.2024 14:32,1958,809,,1958,"1958,"
04.11.2024 14:32,1953,810,,1953,"1953,"
04.11.2024 14:32,1959,811,,1959,"1959,"
04.11.2024 14:32,1967,812,,1967,"1967,"
04.11.2024 14:32,1965,813,,1965,"1965,"
04.11.2024 14:32,1964,814,,1964,"1964,"
04.11.2024 14:32,1964,815,,1964,"1964,"
04.11.2024 14:32,1964,816,,1964,"1964,"
04.11.2024 14:32,1962,817,,1962,"1962,"
04.11.2024 14:32,1962,818,,1962,"1962,"
04.11.2024 14:32,1967,819,,1967,"1967,"
04.11.2024 14:32,1963,820,,1963,"1963,"
04.11.2024 14:32,1966,821,,1966,"1966,"
04.11.2024 14:32,1962,822,,1962,"1962,"
04.11.2024 14:32,1935,823,,1935,"1935,"
04.11.2024 14:32,1932,824,,1932,"1932,"
04.11.2024 14:32,1934,825,,1934,"1934,"
04.11.2024 14:32,1934,826,,1934,"1934,"
04.11.2024 14:32,1938,827,,1938,"1938,"
04.11.2024 14:32,1944,828,,1944,"1944,"
04.11.2024 14:32,1957,829,,1957,"1957,"
04.11.2024 14:32,1958,830,,1958,"1958,"
04.11.2024 14:32,1966,831,,1966,"1966,"
04.11.2024 14:32,1967,832,,1967,"1967,"
04.11.2024 14:32,1962,833,,1962,"1962,"
04.11.2024 14:32,1944,834,,1944,"1944,"
04.11.2024 14:32,1938,835,,1938,"1938,"
04.11.2024 14:32,1939,836,,1939,"1939,"
04.11.2024 14:32,1940,837,,1940,"1940,"
04.11.2024 14:32,1962,838,,1962,"1962,"
04.11.2024 14:32,1971,839,,1971,"1971,"
04.11.2024 14:32,1981,840,,1981,"1981,"
04.11.2024 14:32,1982,841,,1982,"1982,"
04.11.2024 14:32,1981,842,,1981,"1981,"
04.11.2024 14:32,1981,843,,1981,"1981,"
04.11.2024 14:32,1982,844,,1982,"1982,"
04.11.2024 14:32,1984,845,,1984,"1984,"
04.11.2024 14:32,1983,846,,1983,"1983,"
04.11.2024 14:32,1979,847,,1979,"1979,"
04.11.2024 14:32,1980,848,,1980,"1980,"
04.11.2024 14:32,1982,849,,1982,"1982,"
04.11.2024 14:32,1973,850,,1973,"1973,"
04.11.2024 14:32,1951,851,,1951,"1951,"
04.11.2024 14:32,1946,852,,1946,"1946,"
04.11.2024 14:32,1946,853,,1946,"1946,"
04.11.2024 14:32,1947,854,,1947,"1947,"
04.11.2024 14:32,1960,855,,1960,"1960,"
04.11.2024 14:32,1958,856,,1958,"1958,"
04.11.2024 14:32,1966,857,,1966,"1966,"
04.11.2024 14:32,1967,858,,1967,"1967,"
04.11.2024 14:32,1965,859,,1965,"1965,"
04.11.2024 14:32,1964,860,,1964,"1964,"
04.11.2024 14:32,1965,861,,1965,"1965,"
04.11.2024 14:32,1964,862,,1964,"1964,"
04.11.2024 14:32,1965,863,,1965,"1965,"
04.11.2024 14:32,1962,864,,1962,"1962,"
04.11.2024 14:32,1942,865,,1942,"1942,"
04.11.2024 14:32,1933,866,,1933,"1933,"
04.11.2024 14:32,1939,867,,1939,"1939,"
04.11.2024 14:32,1939,868,,1939,"1939,"
04.11.2024 14:32,1938,869,,1938,"1938,"
04.11.2024 14:32,1938,870,,1938,"1938,"
04.11.2024 14:32,1941,871,,1941,"1941,"
04.11.2024 14:32,1940,872,,1940,"1940,"
04.11.2024 14:32,1944,873,,1944,"1944,"
04.11.2024 14:32,1944,874,,1944,"1944,"
04.11.2024 14:32,1943,875,,1943,"1943,"
04.11.2024 14:32,1947,876,,1947,"1947,"
04.11.2024 14:32,1946,877,,1946,"1946,"
04.11.2024 14:32,1954,878,,1954,"1954,"
04.11.2024 14:32,1971,879,,1971,"1971,"
04.11.2024 14:32,1977,880,,1977,"1977,"
04.11.2024 14:32,1979,881,,1979,"1979,"
04.11.2024 14:32,1980,882,,1980,"1980,"
04.11.2024 14:32,1982,883,,1982,"1982,"
04.11.2024 14:32,1985,884,,1985,"1985,"
04.11.2024 14:32,1986,885,,1986,"1986,"
04.11.2024 14:32,1985,886,,1985,"1985,"
04.11.2024 14:32,1985,887,,1985,"1985,"
04.11.2024 14:32,1985,888,,1985,"1985,"
04.11.2024 14:32,1984,889,,1984,"1984,"
04.11.2024 14:32,1985,890,,1985,"1985,"
04.11.2024 14:32,1973,891,,1973,"1973,"
04.11.2024 14:32,1968,892,,1968,"1968,"
04.11.2024 14:32,1967,893,,1967,"1967,"
04.11.2024 14:32,1965,894,,1965,"1965,"
04.11.2024 14:32,1964,895,,1964,"1964,"
04.11.2024 14:32,1963,896,,1963,"1963,"
04.11.2024 14:32,1936,897,,1936,"1936,"
04.11.2024 14:32,1938,898,,1938,"1938,"
04.11.2024 14:32,1938,899,,1938,"1938,"
04.11.2024 14:32,1940,900,,1940,"1940,"
04.11.2024 14:32,1937,901,,1937,"1937,"
04.11.2024 14:32,1942,902,,1942,"1942,"
04.11.2024 14:32,1944,903,,1944,"1944,"
04.11.2024 14:32,1947,904,,1947,"1947,"
04.11.2024 14:32,1956,905,,1956,"1956,"
04.11.2024 14:32,1964,906,,1964,"1964,"
04.11.2024 14:32,1966,907,,1966,"1966,"
04.11.2024 14:32,1964,908,,1964,"1964,"
04.11.2024 14:32,1963,909,,1963,"1963,"
04.11.2024 14:32,1965,910,,1965,"1965,"
04.11.2024 14:32,1964,911,,1964,"1964,"
04.11.2024 14:32,1966,912,,1966,"1966,"
04.11.2024 14:32,1962,913,,1962,"1962,"
04.11.2024 14:32,1962,914,,1962,"1962,"
04.11.2024 14:32,1966,915,,1966,"1966,"
04.11.2024 14:32,1964,916,,1964,"1964,"
04.11.2024 14:32,1965,917,,1965,"1965,"
04.11.2024 14:32,1965,918,,1965,"1965,"
04.11.2024 14:32,1960,919,,1960,"1960,"
04.11.2024 14:32,1965,920,,1965,"1965,"
04.11.2024 14:32,1964,921,,1964,"1964,"
04.11.2024 14:32,1963,922,,1963,"1963,"
04.11.2024 14:32,1925,923,,1925,"1925,"
04.11.2024 14:32,1941,924,,1941,"1941,"
04.11.2024 14:32,1955,925,,1955,"1955,"
04.11.2024 14:32,1961,926,,1961,"1961,"
04.11.2024 14:32,1964,927,,1964,"1964,"
04.11.2024 14:32,1966,928,,1966,"1966,"
04.11.2024 14:32,1929,929,,1929,"1929,"
04.11.2024 14:32,1932,930,,1932,"1932,"
04.11.2024 14:32,1935,931,,1935,"1935,"
04.11.2024 14:32,1943,932,,1943,"1943,"
04.11.2024 14:32,1959,933,,1959,"1959,"
04.11.2024 14:32,1956,934,,1956,"1956,"
04.11.2024 14:32,1960,935,,1960,"1960,"
04.11.2024 14:32,1965,936,,1965,"1965,"
04.11.2024 14:32,1966,937,,1966,"1966,"
04.11.2024 14:32,1965,938,,1965,"1965,"
04.11.2024 14:32,1963,939,,1963,"1963,"
04.11.2024 14:32,1964,940,,1964,"1964,"
04.11.2024 14:32,1963,941,,1963,"1963,"
04.11.2024 14:32,1964,942,,1964,"1964,"
04.11.2024 14:32,1966,943,,1966,"1966,"
04.11.2024 14:32,1965,944,,1965,"1965,"
04.11.2024 14:32,1964,945,,1964,"1964,"
04.11.2024 14:32,1963,946,,1963,"1963,"
04.11.2024 14:32,1924,947,,1924,"1924,"
04.11.2024 14:32,1934,948,,1934,"1934,"
04.11.2024 14:32,1934,949,,1934,"1934,"
04.11.2024 14:32,1932,950,,1932,"1932,"
04.11.2024 14:32,1937,951,,1937,"1937,"
04.11.2024 14:32,1948,952,,1948,"1948,"
04.11.2024 14:32,1963,953,,1963,"1963,"
04.11.2024 14:32,1961,954,,1961,"1961,"
04.11.2024 14:32,1966,955,,1966,"1966,"
04.11.2024 14:32,1964,956,,1964,"1964,"
04.11.2024 14:32,1963,957,,1963,"1963,"
04.11.2024 14:32,1939,958,,1939,"1939,"
04.11.2024 14:32,1936,959,,1936,"1936,"
04.11.2024 14:32,1940,960,,1940,"1940,"
04.11.2024 14:32,1942,961,,1942,"1942,"
04.11.2024 14:32,1971,962,,1971,"1971,"
04.11.2024 14:32,1977,963,,1977,"1977,"
04.11.2024 14:32,1982,964,,1982,"1982,"
04.11.2024 14:32,1983,965,,1983,"1983,"
04.11.2024 14:32,1982,966,,1982,"1982,"
04.11.2024 14:32,1982,967,,1982,"1982,"
04.11.2024 14:32,1985,968,,1985,"1985,"
04.11.2024 14:32,1984,969,,1984,"1984,"
04.11.2024 14:32,1983,970,,1983,"1983,"
04.11.2024 14:32,1980,971,,1980,"1980,"
04.11.2024 14:32,1979,972,,1979,"1979,"
04.11.2024 14:32,1982,973,,1982,"1982,"
04.11.2024 14:32,1951,974,,1951,"1951,"
04.11.2024 14:32,1944,975,,1944,"1944,"
04.11.2024 14:32,1947,976,,1947,"1947,"
04.11.2024 14:32,1947,977,,1947,"1947,"
04.11.2024 14:32,1955,978,,1955,"1955,"
04.11.2024 14:32,1961,979,,1961,"1961,"
04.11.2024 14:32,1961,980,,1961,"1961,"
04.11.2024 14:32,1967,981,,1967,"1967,"
04.11.2024 14:32,1966,982,,1966,"1966,"
04.11.2024 14:32,1965,983,,1965,"1965,"
04.11.2024 14:32,1963,984,,1963,"1963,"
04.11.2024 14:32,1965,985,,1965,"1965,"
04.11.2024 14:32,1966,986,,1966,"1966,"
04.11.2024 14:32,1964,987,,1964,"1964,"
04.11.2024 14:32,1963,988,,1963,"1963,"
04.11.2024 14:32,1930,989,,1930,"1930,"
04.11.2024 14:32,1936,990,,1936,"1936,"
04.11.2024 14:32,1937,991,,1937,"1937,"
04.11.2024 14:32,1938,992,,1938,"1938,"
04.11.2024 14:32,1941,993,,1941,"1941,"
04.11.2024 14:32,1941,994,,1941,"1941,"
04.11.2024 14:32,1941,995,,1941,"1941,"
04.11.2024 14:32,1944,996,,1944,"1944,"
04.11.2024 14:32,1943,997,,1943,"1943,"
04.11.2024 14:32,1943,998,,1943,"1943,"
04.11.2024 14:32,1945,999,,1945,"1945,"
04.11.2024 14:32,1946,1000,,1946,"1946,"
04.11.2024 14:32,1945,1001,,1945,"1945,"
04.11.2024 14:32,1967,1002,,1967,"1967,"
04.11.2024 14:32,1972,1003,,1972,"1972,"
04.11.2024 14:32,1979,1004,,1979,"1979,"
04.11.2024 14:32,1980,1005,,1980,"1980,"
04.11.2024 14:32,1982,1006,,1982,"1982,"
04.11.2024 14:32,1984,1007,,1984,"1984,"
04.11.2024 14:32,1987,1008,,1987,"1987,"
04.11.2024 14:32,1986,1009,,1986,"1986,"
04.11.2024 14:32,1985,1010,,1985,"1985,"
04.11.2024 14:32,1983,1011,,1983,"1983,"
04.11.2024 14:32,1984,1012,,1984,"1984,"
04.11.2024 14:32,1984,1013,,1984,"1984,"
04.11.2024 14:32,1987,1014,,1987,"1987,"
04.11.2024 14:32,1972,1015,,1972,"1972,"
04.11.2024 14:32,1966,1016,,1966,"1966,"
04.11.2024 14:32,1967,1017,,1967,"1967,"
04.11.2024 14:32,1965,1018,,1965,"1965,"
04.11.2024 14:32,1963,1019,,1963,"1963,"
04.11.2024 14:32,1945,1020,,1945,"1945,"
04.11.2024 14:32,1937,1021,,1937,"1937,"
04.11.2024 14:32,1938,1022,,1938,"1938,"
04.11.2024 14:32,1940,1023,,1940,"1940,"
04.11.2024 14:32,1941,1024,,1941,"1941,"
04.11.2024 14:32,1935,1025,,1935,"1935,"
04.11.2024 14:32,1942,1026,,1942,"1942,"
04.11.2024 14:32,1944,1027,,1944,"1944,"
04.11.2024 14:32,1950,1028,,1950,"1950,"
04.11.2024 14:32,1960,1029,,1960,"1960,"
04.11.2024 14:32,1961,1030,,1961,"1961,"
04.11.2024 14:32,1965,1031,,1965,"1965,"
04.11.2024 14:32,1964,1032,,1964,"1964,"
04.11.2024 14:32,1964,1033,,1964,"1964,"
04.11.2024 14:32,1966,1034,,1966,"1966,"
04.11.2024 14:32,1964,1035,,1964,"1964,"
04.11.2024 14:32,1965,1036,,1965,"1965,"
04.11.2024 14:32,1961,1037,,1961,"1961,"
04.11.2024 14:32,1965,1038,,1965,"1965,"
04.11.2024 14:32,1966,1039,,1966,"1966,"
04.11.2024 14:32,1964,1040,,1964,"1964,"
04.11.2024 14:32,1962,1041,,1962,"1962,"
04.11.2024 14:32,1963,1042,,1963,"1963,"
04.11.2024 14:32,1965,1043,,1965,"1965,"
04.11.2024 14:32,1966,1044,,1966,"1966,"
04.11.2024 14:32,1963,1045,,1963,"1963,"
04.11.2024 14:32,1951,1046,,1951,"1951,"
04.11.2024 14:32,1928,1047,,1928,"1928,"
04.11.2024 14:32,1952,1048,,1952,"1952,"
04.11.2024 14:32,1960,1049,,1960,"1960,"
04.11.2024 14:32,1961,1050,,1961,"1961,"
04.11.2024 14:32,1966,1051,,1966,"1966,"
04.11.2024 14:32,1947,1052,,1947,"1947,"
04.11.2024 14:32,1931,1053,,1931,"1931,"
04.11.2024 14:32,1933,1054,,1933,"1933,"
04.11.2024 14:32,1937,1055,,1937,"1937,"
04.11.2024 14:32,1955,1056,,1955,"1955,"
04.11.2024 14:32,1953,1057,,1953,"1953,"
04.11.2024 14:32,1959,1058,,1959,"1959,"
04.11.2024 14:32,1965,1059,,1965,"1965,"
04.11.2024 14:32,1965,1060,,1965,"1965,"
04.11.2024 14:32,1965,1061,,1965,"1965,"
04.11.2024 14:32,1963,1062,,1963,"1963,"
04.11.2024 14:32,1965,1063,,1965,"1965,"
04.11.2024 14:32,1964,1064,,1964,"1964,"
04.11.2024 14:32,1963,1065,,1963,"1963,"
04.11.2024 14:32,1966,1066,,1966,"1966,"
04.11.2024 14:32,1964,1067,,1964,"1964,"
04.11.2024 14:32,1965,1068,,1965,"1965,"
04.11.2024 14:32,1962,1069,,1962,"1962,"
04.11.2024 14:32,1939,1070,,1939,"1939,"
04.11.2024 14:32,1933,1071,,1933,"1933,"
04.11.2024 14:32,1936,1072,,1936,"1936,"
04.11.2024 14:32,1936,1073,,1936,"1936,"
04.11.2024 14:32,1938,1074,,1938,"1938,"
04.11.2024 14:32,1942,1075,,1942,"1942,"
04.11.2024 14:32,1960,1076,,1960,"1960,"
04.11.2024 14:32,1958,1077,,1958,"1958,"
04.11.2024 14:32,1960,1078,,1960,"1960,"
04.11.2024 14:32,1964,1079,,1964,"1964,"
04.11.2024 14:32,1962,1080,,1962,"1962,"
04.11.2024 14:32,1964,1081,,1964,"1964,"
04.11.2024 14:32,1937,1082,,1937,"1937,"
04.11.2024 14:32,1940,1083,,1940,"1940,"
04.11.2024 14:32,1941,1084,,1941,"1941,"
04.11.2024 14:32,1943,1085,,1943,"1943,"
04.11.2024 14:32,1971,1086,,1971,"1971,"
04.11.2024 14:32,1977,1087,,1977,"1977,"
04.11.2024 14:32,1980,1088,,1980,"1980,"
04.11.2024 14:32,1981,1089,,1981,"1981,"
04.11.2024 14:32,1982,1090,,1982,"1982,"
04.11.2024 14:32,1981,1091,,1981,"1981,"
04.11.2024 14:32,1984,1092,,1984,"1984,"
04.11.2024 14:32,1984,1093,,1984,"1984,"
04.11.2024 14:32,1983,1094,,1983,"1983,"
04.11.2024 14:32,1981,1095,,1981,"1981,"
04.11.2024 14:32,1982,1096,,1982,"1982,"
04.11.2024 14:32,1985,1097,,1985,"1985,"
04.11.2024 14:32,1953,1098,,1953,"1953,"
04.11.2024 14:32,1946,1099,,1946,"1946,"
04.11.2024 14:32,1946,1100,,1946,"1946,"
04.11.2024 14:32,1945,1101,,1945,"1945,"
04.11.2024 14:32,1951,1102,,1951,"1951,"
04.11.2024 14:32,1962,1103,,1962,"1962,"
04.11.2024 14:32,1960,1104,,1960,"1960,"
04.11.2024 14:32,1965,1105,,1965,"1965,"
04.11.2024 14:32,1967,1106,,1967,"1967,"
04.11.2024 14:32,1963,1107,,1963,"1963,"
04.11.2024 14:32,1964,1108,,1964,"1964,"
04.11.2024 14:32,1966,1109,,1966,"1966,"
04.11.2024 14:32,1965,1110,,1965,"1965,"
04.11.2024 14:32,1965,1111,,1965,"1965,"
04.11.2024 14:32,1963,1112,,1963,"1963,"
04.11.2024 14:32,1931,1113,,,
04.11.2024 14:32,1935,1114,,,
04.11.2024 14:32,1938,1115,,,
04.11.2024 14:32,1937,1116,,,
04.11.2024 14:32,1942,1117,,,
04.11.2024 14:32,1939,1118,,,
04.11.2024 14:32,1942,1119,,,
04.11.2024 14:32,1945,1120,,,
04.11.2024 14:32,1945,1121,,,
04.11.2024 14:32,1945,1122,,,
04.11.2024 14:32,1944,1123,,,
04.11.2024 14:32,1946,1124,,,
04.11.2024 14:32,1945,1125,,,
04.11.2024 14:32,1966,1126,,,
04.11.2024 14:32,1975,1127,,,
04.11.2024 14:32,1984,1128,,,
04.11.2024 14:32,1983,1129,,,
04.11.2024 14:32,1986,1130,,,
04.11.2024 14:32,1986,1131,,,
04.11.2024 14:32,1987,1132,,,
04.11.2024 14:32,1986,1133,,,
04.11.2024 14:32,1983,1134,,,
04.11.2024 14:32,1982,1135,,,
04.11.2024 14:32,1981,1136,,,
04.11.2024 14:32,1980,1137,,,
04.11.2024 14:32,1985,1138,,,
04.11.2024 14:32,1972,1139,,,
04.11.2024 14:32,1966,1140,,,
04.11.2024 14:32,1966,1141,,,
04.11.2024 14:32,1965,1142,,,
04.11.2024 14:32,1963,1143,,,
04.11.2024 14:32,1950,1144,,,
04.11.2024 14:32,1938,1145,,,
04.11.2024 14:32,1939,1146,,,
04.11.2024 14:32,1941,1147,,,
04.11.2024 14:32,1942,1148,,,
04.11.2024 14:32,1935,1149,,,
04.11.2024 14:32,1942,1150,,,
04.11.2024 14:32,1944,1151,,,
04.11.2024 14:32,1949,1152,,,
04.11.2024 14:32,1956,1153,,,
04.11.2024 14:32,1963,1154,,,
04.11.2024 14:32,1966,1155,,,
04.11.2024 14:32,1964,1156,,,
04.11.2024 14:32,1963,1157,,,
04.11.2024 14:32,1966,1158,,,
04.11.2024 14:32,1964,1159,,,
04.11.2024 14:32,1965,1160,,,
04.11.2024 14:32,1963,1161,,,
04.11.2024 14:32,1964,1162,,,
04.11.2024 14:32,1966,1163,,,
04.11.2024 14:32,1965,1164,,,
04.11.2024 14:32,1964,1165,,,
04.11.2024 14:32,1965,1166,,,
04.11.2024 14:32,1964,1167,,,
04.11.2024 14:32,1964,1168,,,
04.11.2024 14:32,1963,1169,,,
04.11.2024 14:32,1964,1170,,,
04.11.2024 14:32,1920,1171,,,
04.11.2024 14:32,1946,1172,,,
04.11.2024 14:32,1960,1173,,,
04.11.2024 14:32,1956,1174,,,
04.11.2024 14:32,1964,1175,,,
04.11.2024 14:32,1968,1176,,,
04.11.2024 14:32,1929,1177,,,
04.11.2024 14:32,1930,1178,,,
04.11.2024 14:32,1934,1179,,,
04.11.2024 14:32,1948,1180,,,
04.11.2024 14:32,1955,1181,,,
04.11.2024 14:32,1958,1182,,,
04.11.2024 14:32,1964,1183,,,
04.11.2024 14:32,1966,1184,,,
04.11.2024 14:32,1964,1185,,,
04.11.2024 14:32,1964,1186,,,
04.11.2024 14:32,1964,1187,,,
04.11.2024 14:32,1963,1188,,,
04.11.2024 14:32,1961,1189,,,
04.11.2024 14:32,1965,1190,,,
04.11.2024 14:32,1964,1191,,,
04.11.2024 14:32,1965,1192,,,
04.11.2024 14:32,1964,1193,,,
04.11.2024 14:32,1959,1194,,,
04.11.2024 14:32,1931,1195,,,
04.11.2024 14:32,1931,1196,,,
04.11.2024 14:32,1936,1197,,,
04.11.2024 14:32,1937,1198,,,
04.11.2024 14:32,1940,1199,,,
04.11.2024 14:32,1953,1200,,,
04.11.2024 14:32,1955,1201,,,
04.11.2024 14:32,1959,1202,,,
04.11.2024 14:32,1964,1203,,,
04.11.2024 14:32,1967,1204,,,
04.11.2024 14:32,1963,1205,,,
04.11.2024 14:32,1947,1206,,,
04.11.2024 14:32,1942,1207,,,
04.11.2024 14:32,1940,1208,,,
04.11.2024 14:32,1940,1209,,,
04.11.2024 14:32,1951,1210,,,
04.11.2024 14:32,1979,1211,,,
04.11.2024 14:32,1980,1212,,,
04.11.2024 14:32,1982,1213,,,
04.11.2024 14:32,1982,1214,,,
04.11.2024 14:32,1982,1215,,,
04.11.2024 14:32,1983,1216,,,
04.11.2024 14:32,1985,1217,,,
04.11.2024 14:32,1986,1218,,,
04.11.2024 14:32,1984,1219,,,
04.11.2024 14:32,1986,1220,,,
04.11.2024 14:32,1985,1221,,,
04.11.2024 14:32,1983,1222,,,
04.11.2024 14:32,1944,1223,,,
04.11.2024 14:32,1943,1224,,,
04.11.2024 14:32,1943,1225,,,
04.11.2024 14:32,1941,1226,,,
04.11.2024 14:32,1956,1227,,,
04.11.2024 14:32,1960,1228,,,
04.11.2024 14:32,1964,1229,,,
04.11.2024 14:32,1963,1230,,,
04.11.2024 14:32,1962,1231,,,
04.11.2024 14:32,1966,1232,,,
04.11.2024 14:32,1965,1233,,,
04.11.2024 14:32,1963,1234,,,
04.11.2024 14:32,1962,1235,,,
04.11.2024 14:32,1961,1236,,,
04.11.2024 14:32,1951,1237,,,
04.11.2024 14:32,1935,1238,,,
04.11.2024 14:32,1937,1239,,,
04.11.2024 14:32,1937,1240,,,
04.11.2024 14:32,1940,1241,,,
04.11.2024 14:32,1937,1242,,,
04.11.2024 14:32,1942,1243,,,
04.11.2024 14:32,1942,1244,,,
04.11.2024 14:32,1945,1245,,,
04.11.2024 14:32,1945,1246,,,
04.11.2024 14:32,1943,1247,,,
04.11.2024 14:32,1943,1248,,,
04.11.2024 14:32,1946,1249,,,
